b0002,https://ecocyc.org/gene?orgid=ECOLI&id=EG10998
b0003,https://ecocyc.org/gene?orgid=ECOLI&id=EG10999
b0004,https://ecocyc.org/gene?orgid=ECOLI&id=EG11000
b0005,https://ecocyc.org/gene?orgid=ECOLI&id=G6081
b0006,https://ecocyc.org/gene?orgid=ECOLI&id=EG10011
b0007,https://ecocyc.org/gene?orgid=ECOLI&id=EG11555
b0008,https://ecocyc.org/gene?orgid=ECOLI&id=EG11556
b0009,https://ecocyc.org/gene?orgid=ECOLI&id=EG11511
b0010,https://ecocyc.org/gene?orgid=ECOLI&id=EG11512
b0011,https://ecocyc.org/gene?orgid=ECOLI&id=G6082
b0014,https://ecocyc.org/gene?orgid=ECOLI&id=EG10241
b0015,https://ecocyc.org/gene?orgid=ECOLI&id=EG10240
b0016,https://ecocyc.org/gene?orgid=ECOLI&id=G6083
b0018,https://ecocyc.org/gene?orgid=ECOLI&id=EG10373
b0019,https://ecocyc.org/gene?orgid=ECOLI&id=EG10652
b0020,https://ecocyc.org/gene?orgid=ECOLI&id=EG11078
b0021,https://ecocyc.org/gene?orgid=ECOLI&id=G6085
b0022,https://ecocyc.org/gene?orgid=ECOLI&id=G6086
b0023,https://ecocyc.org/gene?orgid=ECOLI&id=EG10919
b0025,https://ecocyc.org/gene?orgid=ECOLI&id=EG11079
b0026,https://ecocyc.org/gene?orgid=ECOLI&id=EG10492
b0027,https://ecocyc.org/gene?orgid=ECOLI&id=EG10548
b0028,https://ecocyc.org/gene?orgid=ECOLI&id=EG11080
b0029,https://ecocyc.org/gene?orgid=ECOLI&id=EG11081
b0030,https://ecocyc.org/gene?orgid=ECOLI&id=EG11082
b0031,https://ecocyc.org/gene?orgid=ECOLI&id=EG10206
b0032,https://ecocyc.org/gene?orgid=ECOLI&id=EG10134
b0033,https://ecocyc.org/gene?orgid=ECOLI&id=EG10135
b0034,https://ecocyc.org/gene?orgid=ECOLI&id=G6088
b0036,https://ecocyc.org/gene?orgid=ECOLI&id=EG11557
b0037,https://ecocyc.org/gene?orgid=ECOLI&id=EG11558
b0038,https://ecocyc.org/gene?orgid=ECOLI&id=EG11559
b0039,https://ecocyc.org/gene?orgid=ECOLI&id=EG11560
b0040,https://ecocyc.org/gene?orgid=ECOLI&id=EG11561
b0041,https://ecocyc.org/gene?orgid=ECOLI&id=EG11562
b0042,https://ecocyc.org/gene?orgid=ECOLI&id=EG11563
b0043,https://ecocyc.org/gene?orgid=ECOLI&id=EG11564
b0045,https://ecocyc.org/gene?orgid=ECOLI&id=EG11566
b0046,https://ecocyc.org/gene?orgid=ECOLI&id=EG11568
b0047,https://ecocyc.org/gene?orgid=ECOLI&id=EG10521
b0048,https://ecocyc.org/gene?orgid=ECOLI&id=EG10326
b0049,https://ecocyc.org/gene?orgid=ECOLI&id=EG10048
b0050,https://ecocyc.org/gene?orgid=ECOLI&id=EG10047
b0051,https://ecocyc.org/gene?orgid=ECOLI&id=EG10523
b0052,https://ecocyc.org/gene?orgid=ECOLI&id=EG10691
b0053,https://ecocyc.org/gene?orgid=ECOLI&id=EG10985
b0054,https://ecocyc.org/gene?orgid=ECOLI&id=EG11569
b0055,https://ecocyc.org/gene?orgid=ECOLI&id=EG11570
b0058,https://ecocyc.org/gene?orgid=ECOLI&id=EG12609
b0059,https://ecocyc.org/gene?orgid=ECOLI&id=EG11083
b0060,https://ecocyc.org/gene?orgid=ECOLI&id=EG10747
b0061,https://ecocyc.org/gene?orgid=ECOLI&id=EG10055
b0062,https://ecocyc.org/gene?orgid=ECOLI&id=EG10052
b0063,https://ecocyc.org/gene?orgid=ECOLI&id=EG10053
b0064,https://ecocyc.org/gene?orgid=ECOLI&id=EG10054
b0065,https://ecocyc.org/gene?orgid=ECOLI&id=EG11571
b0066,https://ecocyc.org/gene?orgid=ECOLI&id=EG11572
b0067,https://ecocyc.org/gene?orgid=ECOLI&id=EG11573
b0068,https://ecocyc.org/gene?orgid=ECOLI&id=EG11574
b0069,https://ecocyc.org/gene?orgid=ECOLI&id=EG12094
b0070,https://ecocyc.org/gene?orgid=ECOLI&id=EG11754
b0071,https://ecocyc.org/gene?orgid=ECOLI&id=EG11575
b0072,https://ecocyc.org/gene?orgid=ECOLI&id=EG11576
b0073,https://ecocyc.org/gene?orgid=ECOLI&id=EG11577
b0074,https://ecocyc.org/gene?orgid=ECOLI&id=EG11226
b0076,https://ecocyc.org/gene?orgid=ECOLI&id=EG10531
b0077,https://ecocyc.org/gene?orgid=ECOLI&id=EG10500
b0078,https://ecocyc.org/gene?orgid=ECOLI&id=EG10499
b0080,https://ecocyc.org/gene?orgid=ECOLI&id=EG10338
b0081,https://ecocyc.org/gene?orgid=ECOLI&id=EG11084
b0082,https://ecocyc.org/gene?orgid=ECOLI&id=EG11085
b0083,https://ecocyc.org/gene?orgid=ECOLI&id=EG11086
b0084,https://ecocyc.org/gene?orgid=ECOLI&id=EG10341
b0085,https://ecocyc.org/gene?orgid=ECOLI&id=EG10621
b0086,https://ecocyc.org/gene?orgid=ECOLI&id=EG10622
b0087,https://ecocyc.org/gene?orgid=ECOLI&id=EG10604
b0088,https://ecocyc.org/gene?orgid=ECOLI&id=EG10620
b0089,https://ecocyc.org/gene?orgid=ECOLI&id=EG10344
b0090,https://ecocyc.org/gene?orgid=ECOLI&id=EG10623
b0091,https://ecocyc.org/gene?orgid=ECOLI&id=EG10619
