glpR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012730&organism=ECK12&format=jsp&type=regulon
dhaR,http://regulondb.ccg.unam.mx/regulon?term=ECK120015690&organism=ECK12&format=jsp&type=regulon
mlc,http://regulondb.ccg.unam.mx/regulon?term=ECK120011240&organism=ECK12&format=jsp&type=regulon
argR,http://regulondb.ccg.unam.mx/regulon?term=ECK120011670&organism=ECK12&format=jsp&type=regulon
narL,http://regulondb.ccg.unam.mx/regulon?term=ECK120011502&organism=ECK12&format=jsp&type=regulon
malT,http://regulondb.ccg.unam.mx/regulon?term=ECK120012218&organism=ECK12&format=jsp&type=regulon
oxyR,http://regulondb.ccg.unam.mx/regulon?term=ECK120011302&organism=ECK12&format=jsp&type=regulon
crp,http://regulondb.ccg.unam.mx/regulon?term=ECK120011235&organism=ECK12&format=jsp&type=regulon
atoC,http://regulondb.ccg.unam.mx/regulon?term=ECK120013014&organism=ECK12&format=jsp&type=regulon
purR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012854&organism=ECK12&format=jsp&type=regulon
csqR,http://regulondb.ccg.unam.mx/regulon?term=ECK125285349&organism=ECK12&format=jsp&type=regulon
metJ,http://regulondb.ccg.unam.mx/regulon?term=ECK120048948&organism=ECK12&format=jsp&type=regulon
cbl,http://regulondb.ccg.unam.mx/regulon?term=ECK120013750&organism=ECK12&format=jsp&type=regulon
cysB,http://regulondb.ccg.unam.mx/regulon?term=ECK120011312&organism=ECK12&format=jsp&type=regulon
glcC,http://regulondb.ccg.unam.mx/regulon?term=ECK120011437&organism=ECK12&format=jsp&type=regulon
yiaJ,http://regulondb.ccg.unam.mx/regulon?term=ECK120014044&organism=ECK12&format=jsp&type=regulon
gcvA,http://regulondb.ccg.unam.mx/regulon?term=ECK120012465&organism=ECK12&format=jsp&type=regulon
xylR,http://regulondb.ccg.unam.mx/regulon?term=ECK120013786&organism=ECK12&format=jsp&type=regulon
rpoH,http://regulondb.ccg.unam.mx/sigmulon?term=ECK125110293&organism=ECK12&format=jsp&type=sigmulon
gadE,http://regulondb.ccg.unam.mx/regulon?term=ECK120012092&organism=ECK12&format=jsp&type=regulon
gadW,http://regulondb.ccg.unam.mx/regulon?term=ECK120011465&organism=ECK12&format=jsp&type=regulon
gadX,http://regulondb.ccg.unam.mx/regulon?term=ECK120011458&organism=ECK12&format=jsp&type=regulon
prpR,http://regulondb.ccg.unam.mx/regulon?term=ECK120015234&organism=ECK12&format=jsp&type=regulon
cecR,http://regulondb.ccg.unam.mx/regulon?term=ECK125230705&organism=ECK12&format=jsp&type=regulon
arcA,http://regulondb.ccg.unam.mx/regulon?term=ECK120011345&organism=ECK12&format=jsp&type=regulon
fnr,http://regulondb.ccg.unam.mx/regulon?term=ECK120011229&organism=ECK12&format=jsp&type=regulon
cdaR,http://regulondb.ccg.unam.mx/regulon?term=ECK120011953&organism=ECK12&format=jsp&type=regulon
btsR,http://regulondb.ccg.unam.mx/regulon?term=ECK125145850&organism=ECK12&format=jsp&type=regulon
pdhR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012246&organism=ECK12&format=jsp&type=regulon
srlR,http://regulondb.ccg.unam.mx/regulon?term=ECK120013144&organism=ECK12&format=jsp&type=regulon
gutM,http://regulondb.ccg.unam.mx/regulon?term=ECK120013141&organism=ECK12&format=jsp&type=regulon
nagC,http://regulondb.ccg.unam.mx/regulon?term=ECK120011908&organism=ECK12&format=jsp&type=regulon
tyrR,http://regulondb.ccg.unam.mx/regulon?term=ECK120011194&organism=ECK12&format=jsp&type=regulon
cpxR,http://regulondb.ccg.unam.mx/regulon?term=ECK120011210&organism=ECK12&format=jsp&type=regulon
lrp,http://regulondb.ccg.unam.mx/regulon?term=ECK120011383&organism=ECK12&format=jsp&type=regulon
ilvY,http://regulondb.ccg.unam.mx/regulon?term=ECK120012965&organism=ECK12&format=jsp&type=regulon
fur,http://regulondb.ccg.unam.mx/regulon?term=ECK125285350&organism=ECK12&format=jsp&type=regulon
fliA,http://regulondb.ccg.unam.mx/sigmulon?term=ECK125110292&organism=ECK12&format=jsp&type=sigmulon
puuR,http://regulondb.ccg.unam.mx/regulon?term=ECK125160661&organism=ECK12&format=jsp&type=regulon
nikR,http://regulondb.ccg.unam.mx/regulon?term=ECK120023539&organism=ECK12&format=jsp&type=regulon
ntrC,http://regulondb.ccg.unam.mx/regulon?term=ECK125257192&organism=ECK12&format=jsp&type=regulon
rpoN,http://regulondb.ccg.unam.mx/sigmulon?term=ECK125110295&organism=ECK12&format=jsp&type=sigmulon
cusR,http://regulondb.ccg.unam.mx/regulon?term=ECK120011941&organism=ECK12&format=jsp&type=regulon
hprR,http://regulondb.ccg.unam.mx/regulon?term=ECK125228798&organism=ECK12&format=jsp&type=regulon
cueR,http://regulondb.ccg.unam.mx/regulon?term=ECK125257186&organism=ECK12&format=jsp&type=regulon
allR,http://regulondb.ccg.unam.mx/regulon?term=ECK120015630&organism=ECK12&format=jsp&type=regulon
araC,http://regulondb.ccg.unam.mx/regulon?term=ECK120012316&organism=ECK12&format=jsp&type=regulon
fucR,http://regulondb.ccg.unam.mx/regulon?term=ECK120013118&organism=ECK12&format=jsp&type=regulon
cra,http://regulondb.ccg.unam.mx/regulon?term=ECK120013112&organism=ECK12&format=jsp&type=regulon
evgA,http://regulondb.ccg.unam.mx/regulon?term=ECK120011575&organism=ECK12&format=jsp&type=regulon
zntR,http://regulondb.ccg.unam.mx/regulon?term=ECK125257191&organism=ECK12&format=jsp&type=regulon
zur,http://regulondb.ccg.unam.mx/regulon?term=ECK120012020&organism=ECK12&format=jsp&type=regulon
soxS,http://regulondb.ccg.unam.mx/regulon?term=ECK120011298&organism=ECK12&format=jsp&type=regulon
nac,http://regulondb.ccg.unam.mx/regulon?term=ECK120011265&organism=ECK12&format=jsp&type=regulon
trpR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012176&organism=ECK12&format=jsp&type=regulon
fadR,http://regulondb.ccg.unam.mx/regulon?term=ECK120011824&organism=ECK12&format=jsp&type=regulon
iclR,http://regulondb.ccg.unam.mx/regulon?term=ECK120011897&organism=ECK12&format=jsp&type=regulon
gntR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012096&organism=ECK12&format=jsp&type=regulon
rpoS,http://regulondb.ccg.unam.mx/sigmulon?term=ECK125110294&organism=ECK12&format=jsp&type=sigmulon
exuR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012141&organism=ECK12&format=jsp&type=regulon
fecI,http://regulondb.ccg.unam.mx/sigmulon?term=ECK120013091&organism=ECK12&format=jsp&type=sigmulon
rbsR,http://regulondb.ccg.unam.mx/regulon?term=ECK120013229&organism=ECK12&format=jsp&type=regulon
yieP,http://regulondb.ccg.unam.mx/gene?term=ECK120001672&organism=ECK12&format=jsp&type=gene
phoB,http://regulondb.ccg.unam.mx/regulon?term=ECK120011306&organism=ECK12&format=jsp&type=regulon
basR,http://regulondb.ccg.unam.mx/regulon?term=ECK125145855&organism=ECK12&format=jsp&type=regulon
csgD,http://regulondb.ccg.unam.mx/regulon?term=ECK120013342&organism=ECK12&format=jsp&type=regulon
IHF,http://regulondb.ccg.unam.mx/regulon?term=ECK125257183&organism=ECK12&format=jsp&type=regulon
mlrA,http://regulondb.ccg.unam.mx/regulon?term=ECK125134665&organism=ECK12&format=jsp&type=regulon
ompR,http://regulondb.ccg.unam.mx/regulon?term=ECK125257196&organism=ECK12&format=jsp&type=regulon
ppGpp,http://regulondb.ccg.unam.mx/regulon?term=ECK125258878&organism=ECK12&format=jsp&type=regulon
rcdA,http://regulondb.ccg.unam.mx/regulon?term=ECK125158217&organism=ECK12&format=jsp&type=regulon
fliZ,http://regulondb.ccg.unam.mx/regulon?term=ECK125141939&organism=ECK12&format=jsp&type=regulon
H-NS,http://regulondb.ccg.unam.mx/regulon?term=ECK120011294&organism=ECK12&format=jsp&type=regulon
mqsA,http://regulondb.ccg.unam.mx/regulon?term=ECK120051460&organism=ECK12&format=jsp&type=regulon
rcsA;rcsB,http://regulondb.ccg.unam.mx/regulon?term=ECK125257195&organism=ECK12&format=jsp&type=regulon
rstA,http://regulondb.ccg.unam.mx/regulon?term=ECK120033066&organism=ECK12&format=jsp&type=regulon
tdcA,http://regulondb.ccg.unam.mx/regulon?term=ECK120013255&organism=ECK12&format=jsp&type=regulon
tdcR,http://regulondb.ccg.unam.mx/regulon?term=ECK120013259&organism=ECK12&format=jsp&type=regulon
cadC,http://regulondb.ccg.unam.mx/regulon?term=ECK120011250&organism=ECK12&format=jsp&type=regulon
galR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012713&organism=ECK12&format=jsp&type=regulon
galS,http://regulondb.ccg.unam.mx/regulon?term=ECK120012704&organism=ECK12&format=jsp&type=regulon
pyrR,http://regulondb.ccg.unam.mx/regulon?term=ECK125158264&organism=ECK12&format=jsp&type=regulon
ypdB,http://regulondb.ccg.unam.mx/regulon?term=ECK125158264&organism=ECK12&format=jsp&type=regulon
plaR,http://regulondb.ccg.unam.mx/regulon?term=ECK120014044&organism=ECK12&format=jsp&type=regulon
fhlA,http://regulondb.ccg.unam.mx/regulon?term=ECK120011394&organism=ECK12&format=jsp&type=regulon
rhaS,http://regulondb.ccg.unam.mx/regulon?term=ECK120012337&organism=ECK12&format=jsp&type=regulon
sokB,http://regulondb.ccg.unam.mx/smallRNA?term=ECK120002663&organism=ECK12&format=jsp&type=srna
rdlD,http://regulondb.ccg.unam.mx/smallRNA?term=ECK120002627&organism=ECK12&format=jsp&type=srna
nanR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012559&organism=ECK12&format=jsp&type=regulon
nrdR,http://regulondb.ccg.unam.mx/regulon?term=ECK120033053&organism=ECK12&format=jsp&type=regulon
baeR,http://regulondb.ccg.unam.mx/regulon?term=ECK120015687&organism=ECK12&format=jsp&type=regulon
pspF,http://regulondb.ccg.unam.mx/regulon?term=ECK120011400&organism=ECK12&format=jsp&type=regulon
lldR,http://regulondb.ccg.unam.mx/regulon?term=ECK120013830&organism=ECK12&format=jsp&type=regulon
ycjW,http://regulondb.ccg.unam.mx/regulon?term=ECK125286589&organism=ECK12&format=jsp&type=regulon
nsrR,http://regulondb.ccg.unam.mx/regulon?term=ECK120016814&organism=ECK12&format=jsp&type=regulon
narP,http://regulondb.ccg.unam.mx/regulon?term=ECK120011508&organism=ECK12&format=jsp&type=regulon
iscR,http://regulondb.ccg.unam.mx/regulon?term=ECK120011429&organism=ECK12&format=jsp&type=regulon
leuO,http://regulondb.ccg.unam.mx/regulon?term=ECK120013164&organism=ECK12&format=jsp&type=regulon
dksA,http://regulondb.ccg.unam.mx/regulon?term=ECK125140670&organism=ECK12&format=jsp&type=regulon
rdlC,http://regulondb.ccg.unam.mx/smallRNA?term=ECK120002660&organism=ECK12&format=jsp&type=srna
rcnR,http://regulondb.ccg.unam.mx/regulon?term=ECK120033010&organism=ECK12&format=jsp&type=regulon
kdpE,http://regulondb.ccg.unam.mx/regulon?term=ECK125286591&organism=ECK12&format=jsp&type=regulon
dsrA,http://regulondb.ccg.unam.mx/smallRNA?term=ECK120003633&organism=ECK12&format=jsp&type=srna
flhD;flhC,http://regulondb.ccg.unam.mx/regulon?term=ECK125257194&organism=ECK12&format=jsp&type=regulon
birA,http://regulondb.ccg.unam.mx/regulon?term=ECK120012646&organism=ECK12&format=jsp&type=regulon
bluR,http://regulondb.ccg.unam.mx/regulon?term=ECK120051438&organism=ECK12&format=jsp&type=regulon
lsrR,http://regulondb.ccg.unam.mx/regulon?term=ECK120015681&organism=ECK12&format=jsp&type=regulon
rpoE,http://regulondb.ccg.unam.mx/sigmulon?term=ECK125110291&organism=ECK12&format=jsp&type=sigmulon
argP,http://regulondb.ccg.unam.mx/regulon?term=ECK120011202&organism=ECK12&format=jsp&type=regulon
gcvB,http://regulondb.ccg.unam.mx/smallRNA?term=ECK120002579&organism=ECK12&format=jsp&type=srna
ygbI,http://regulondb.ccg.unam.mx/gene?term=ECK120003981&organism=ECK12&format=jsp&type=gene
comR,http://regulondb.ccg.unam.mx/regulon?term=ECK125141239&organism=ECK12&format=jsp&type=regulon
sgrR,http://regulondb.ccg.unam.mx/regulon?term=ECK120032161&organism=ECK12&format=jsp&type=regulon
lexA,http://regulondb.ccg.unam.mx/regulon?term=ECK120012770&organism=ECK12&format=jsp&type=regulon
qseB,http://regulondb.ccg.unam.mx/regulon?term=ECK120012277&organism=ECK12&format=jsp&type=regulon
acrR,http://regulondb.ccg.unam.mx/regulon?term=ECK120015994&organism=ECK12&format=jsp&type=regulon
hdfR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012250&organism=ECK12&format=jsp&type=regulon
lrhA,http://regulondb.ccg.unam.mx/regulon?term=ECK120011328&organism=ECK12&format=jsp&type=regulon
yjjQ,http://regulondb.ccg.unam.mx/regulon?term=ECK125228843&organism=ECK12&format=jsp&type=regulon
paaX,http://regulondb.ccg.unam.mx/regulon?term=ECK120011563&organism=ECK12&format=jsp&type=regulon
marR,http://regulondb.ccg.unam.mx/regulon?term=ECK120013191&organism=ECK12&format=jsp&type=regulon
ydfH,http://regulondb.ccg.unam.mx/regulon?term=ECK125158221&organism=ECK12&format=jsp&type=regulon
rhaR,http://regulondb.ccg.unam.mx/regulon?term=ECK120012877&organism=ECK12&format=jsp&type=regulon
zraR,http://regulondb.ccg.unam.mx/regulon?term=ECK120014103&organism=ECK12&format=jsp&type=regulon
phoP,http://regulondb.ccg.unam.mx/regulon?term=ECK120011492&organism=ECK12&format=jsp&type=regulon
ryhB,http://regulondb.ccg.unam.mx/smallRNA?term=ECK120002584&organism=ECK12&format=jsp&type=srna
ascG,http://regulondb.ccg.unam.mx/regulon?term=ECK120026318&organism=ECK12&format=jsp&type=regulon
