,gene_id,database,kegg_id
1305,SACI_RS00645,KEGG_pathway,map01110
1306,SACI_RS00645,KEGG_pathway,map01120
1307,SACI_RS00645,KEGG_pathway,map01130
1308,SACI_RS00645,KEGG_pathway,map01200
1311,SACI_RS00650,KEGG_pathway,map00730
1312,SACI_RS00650,KEGG_pathway,map01100
1314,SACI_RS00670,KEGG_pathway,map00330
1316,SACI_RS00710,KEGG_pathway,map00190
1327,SACI_RS00720,KEGG_pathway,map00010
1328,SACI_RS00720,KEGG_pathway,map00030
1329,SACI_RS00720,KEGG_pathway,map00051
1330,SACI_RS00720,KEGG_pathway,map00500
1331,SACI_RS00720,KEGG_pathway,map00520
1332,SACI_RS00720,KEGG_pathway,map01100
1333,SACI_RS00720,KEGG_pathway,map01110
1334,SACI_RS00720,KEGG_pathway,map01120
1335,SACI_RS00720,KEGG_pathway,map01130
1336,SACI_RS00720,KEGG_pathway,map01200
1338,SACI_RS00725,KEGG_pathway,map00970
1340,SACI_RS00730,KEGG_pathway,map00230
1350,SACI_RS00740,KEGG_pathway,map00220
1351,SACI_RS00740,KEGG_pathway,map00250
1352,SACI_RS00740,KEGG_pathway,map00430
1353,SACI_RS00740,KEGG_pathway,map00471
1354,SACI_RS00740,KEGG_pathway,map00910
1355,SACI_RS00740,KEGG_pathway,map01100
1356,SACI_RS00740,KEGG_pathway,map01200
1357,SACI_RS00740,KEGG_pathway,map04217
1358,SACI_RS00740,KEGG_pathway,map04964
1366,SACI_RS00755,KEGG_pathway,map00061
1367,SACI_RS00755,KEGG_pathway,map00333
1368,SACI_RS00755,KEGG_pathway,map00780
1369,SACI_RS00755,KEGG_pathway,map01040
1370,SACI_RS00755,KEGG_pathway,map01100
1371,SACI_RS00755,KEGG_pathway,map01130
1372,SACI_RS00755,KEGG_pathway,map01212
1374,SACI_RS00760,KEGG_pathway,map03410
1383,SACI_RS00775,KEGG_pathway,map00261
1384,SACI_RS00775,KEGG_pathway,map00300
1385,SACI_RS00775,KEGG_pathway,map00520
1386,SACI_RS00775,KEGG_pathway,map01100
1387,SACI_RS00775,KEGG_pathway,map01110
1388,SACI_RS00775,KEGG_pathway,map01120
1389,SACI_RS00775,KEGG_pathway,map01130
1390,SACI_RS00775,KEGG_pathway,map01230
1394,SACI_RS00790,KEGG_pathway,map00250
1395,SACI_RS00790,KEGG_pathway,map00330
1396,SACI_RS00790,KEGG_pathway,map01100
1398,SACI_RS00815,KEGG_pathway,map01100
1403,SACI_RS00825,KEGG_pathway,map00230
1404,SACI_RS00825,KEGG_pathway,map00240
1405,SACI_RS00825,KEGG_pathway,map01100
1406,SACI_RS00825,KEGG_pathway,map03020
1408,SACI_RS00830,KEGG_pathway,map03018
1410,SACI_RS00840,KEGG_pathway,map03010
1412,SACI_RS00860,KEGG_pathway,map04122
1422,SACI_RS00865,KEGG_pathway,map00030
1423,SACI_RS00865,KEGG_pathway,map00710
1424,SACI_RS00865,KEGG_pathway,map01051
1425,SACI_RS00865,KEGG_pathway,map01100
1426,SACI_RS00865,KEGG_pathway,map01110
1427,SACI_RS00865,KEGG_pathway,map01120
1428,SACI_RS00865,KEGG_pathway,map01130
1429,SACI_RS00865,KEGG_pathway,map01200
1430,SACI_RS00865,KEGG_pathway,map01230
1440,SACI_RS00870,KEGG_pathway,map00030
1441,SACI_RS00870,KEGG_pathway,map00710
1442,SACI_RS00870,KEGG_pathway,map01051
1443,SACI_RS00870,KEGG_pathway,map01100
1444,SACI_RS00870,KEGG_pathway,map01110
1445,SACI_RS00870,KEGG_pathway,map01120
1446,SACI_RS00870,KEGG_pathway,map01130
1447,SACI_RS00870,KEGG_pathway,map01200
1448,SACI_RS00870,KEGG_pathway,map01230
1455,SACI_RS00875,KEGG_pathway,map00400
1456,SACI_RS00875,KEGG_pathway,map00401
1457,SACI_RS00875,KEGG_pathway,map01100
1458,SACI_RS00875,KEGG_pathway,map01110
1459,SACI_RS00875,KEGG_pathway,map01130
1460,SACI_RS00875,KEGG_pathway,map01230
1466,SACI_RS00880,KEGG_pathway,map00400
1467,SACI_RS00880,KEGG_pathway,map01100
1468,SACI_RS00880,KEGG_pathway,map01110
1469,SACI_RS00880,KEGG_pathway,map01130
1470,SACI_RS00880,KEGG_pathway,map01230
1476,SACI_RS00885,KEGG_pathway,map00400
1477,SACI_RS00885,KEGG_pathway,map01100
1478,SACI_RS00885,KEGG_pathway,map01110
1479,SACI_RS00885,KEGG_pathway,map01130
1480,SACI_RS00885,KEGG_pathway,map01230
1486,SACI_RS00890,KEGG_pathway,map00400
1487,SACI_RS00890,KEGG_pathway,map01100
1488,SACI_RS00890,KEGG_pathway,map01110
1489,SACI_RS00890,KEGG_pathway,map01130
1490,SACI_RS00890,KEGG_pathway,map01230
1496,SACI_RS00895,KEGG_pathway,map00400
1497,SACI_RS00895,KEGG_pathway,map01100
1498,SACI_RS00895,KEGG_pathway,map01110
1499,SACI_RS00895,KEGG_pathway,map01130
1500,SACI_RS00895,KEGG_pathway,map01230
1506,SACI_RS00900,KEGG_pathway,map00400
1507,SACI_RS00900,KEGG_pathway,map01100
1508,SACI_RS00900,KEGG_pathway,map01110
1509,SACI_RS00900,KEGG_pathway,map01130
1510,SACI_RS00900,KEGG_pathway,map01230
1516,SACI_RS00905,KEGG_pathway,map00400
1517,SACI_RS00905,KEGG_pathway,map01100
1518,SACI_RS00905,KEGG_pathway,map01110
1519,SACI_RS00905,KEGG_pathway,map01130
1520,SACI_RS00905,KEGG_pathway,map01230
1526,SACI_RS00910,KEGG_pathway,map00400
1527,SACI_RS00910,KEGG_pathway,map01100
1528,SACI_RS00910,KEGG_pathway,map01110
1529,SACI_RS00910,KEGG_pathway,map01130
1530,SACI_RS00910,KEGG_pathway,map01230
1533,SACI_RS00925,KEGG_pathway,map03022
1534,SACI_RS00925,KEGG_pathway,map03420
1542,SACI_RS00940,KEGG_pathway,map04013
1543,SACI_RS00940,KEGG_pathway,map04068
1544,SACI_RS00940,KEGG_pathway,map04146
1545,SACI_RS00940,KEGG_pathway,map04211
1546,SACI_RS00940,KEGG_pathway,map04212
1547,SACI_RS00940,KEGG_pathway,map04213
1548,SACI_RS00940,KEGG_pathway,map05016
1554,SACI_RS00945,KEGG_pathway,map00051
1555,SACI_RS00945,KEGG_pathway,map00520
1556,SACI_RS00945,KEGG_pathway,map01100
1557,SACI_RS00945,KEGG_pathway,map01110
1558,SACI_RS00945,KEGG_pathway,map01130
1566,SACI_RS00960,KEGG_pathway,map00061
1567,SACI_RS00960,KEGG_pathway,map00333
1568,SACI_RS00960,KEGG_pathway,map00780
1569,SACI_RS00960,KEGG_pathway,map01040
1570,SACI_RS00960,KEGG_pathway,map01100
1571,SACI_RS00960,KEGG_pathway,map01130
1572,SACI_RS00960,KEGG_pathway,map01212
1578,SACI_RS00990,KEGG_pathway,map00630
1579,SACI_RS00990,KEGG_pathway,map01100
1580,SACI_RS00990,KEGG_pathway,map01110
1581,SACI_RS00990,KEGG_pathway,map01120
1582,SACI_RS00990,KEGG_pathway,map01130
1588,SACI_RS00995,KEGG_pathway,map00630
1589,SACI_RS00995,KEGG_pathway,map01100
1590,SACI_RS00995,KEGG_pathway,map01110
1591,SACI_RS00995,KEGG_pathway,map01120
1592,SACI_RS00995,KEGG_pathway,map01130
1602,SACI_RS01005,KEGG_pathway,map00010
1603,SACI_RS01005,KEGG_pathway,map00020
1604,SACI_RS01005,KEGG_pathway,map00620
1605,SACI_RS01005,KEGG_pathway,map00650
1606,SACI_RS01005,KEGG_pathway,map00720
1607,SACI_RS01005,KEGG_pathway,map01100
1608,SACI_RS01005,KEGG_pathway,map01120
1609,SACI_RS01005,KEGG_pathway,map01130
1610,SACI_RS01005,KEGG_pathway,map01200
1620,SACI_RS01010,KEGG_pathway,map00010
1621,SACI_RS01010,KEGG_pathway,map00020
1622,SACI_RS01010,KEGG_pathway,map00620
1623,SACI_RS01010,KEGG_pathway,map00650
1624,SACI_RS01010,KEGG_pathway,map00720
1625,SACI_RS01010,KEGG_pathway,map01100
1626,SACI_RS01010,KEGG_pathway,map01120
1627,SACI_RS01010,KEGG_pathway,map01130
1628,SACI_RS01010,KEGG_pathway,map01200
1634,SACI_RS01035,KEGG_pathway,map00230
1635,SACI_RS01035,KEGG_pathway,map00670
1636,SACI_RS01035,KEGG_pathway,map01100
1637,SACI_RS01035,KEGG_pathway,map01110
1638,SACI_RS01035,KEGG_pathway,map01130
1641,SACI_RS01070,KEGG_pathway,map00790
1642,SACI_RS01070,KEGG_pathway,map01100
1648,SACI_RS01090,KEGG_pathway,map00030
1649,SACI_RS01090,KEGG_pathway,map00052
1650,SACI_RS01090,KEGG_pathway,map01100
1651,SACI_RS01090,KEGG_pathway,map01120
1652,SACI_RS01090,KEGG_pathway,map01200
1657,SACI_RS01095,KEGG_pathway,map00030
1658,SACI_RS01095,KEGG_pathway,map00052
1659,SACI_RS01095,KEGG_pathway,map01100
1660,SACI_RS01095,KEGG_pathway,map01200
1666,SACI_RS01100,KEGG_pathway,map00010
1667,SACI_RS01100,KEGG_pathway,map00030
1668,SACI_RS01100,KEGG_pathway,map01100
1669,SACI_RS01100,KEGG_pathway,map01120
1670,SACI_RS01100,KEGG_pathway,map01200
1678,SACI_RS01155,KEGG_pathway,map00061
1679,SACI_RS01155,KEGG_pathway,map00333
1680,SACI_RS01155,KEGG_pathway,map00780
1681,SACI_RS01155,KEGG_pathway,map01040
1682,SACI_RS01155,KEGG_pathway,map01100
1683,SACI_RS01155,KEGG_pathway,map01130
1684,SACI_RS01155,KEGG_pathway,map01212
1689,SACI_RS01160,KEGG_pathway,map00361
1690,SACI_RS01160,KEGG_pathway,map00625
1691,SACI_RS01160,KEGG_pathway,map01100
1692,SACI_RS01160,KEGG_pathway,map01120
1702,SACI_RS01180,KEGG_pathway,map00020
1703,SACI_RS01180,KEGG_pathway,map00630
1704,SACI_RS01180,KEGG_pathway,map01100
1705,SACI_RS01180,KEGG_pathway,map01110
1706,SACI_RS01180,KEGG_pathway,map01120
1707,SACI_RS01180,KEGG_pathway,map01130
1708,SACI_RS01180,KEGG_pathway,map01200
1709,SACI_RS01180,KEGG_pathway,map01210
1710,SACI_RS01180,KEGG_pathway,map01230
1712,SACI_RS01190,KEGG_pathway,map00640
1714,SACI_RS01195,KEGG_pathway,map00640
1727,SACI_RS01200,KEGG_pathway,map00020
1728,SACI_RS01200,KEGG_pathway,map00270
1729,SACI_RS01200,KEGG_pathway,map00620
1730,SACI_RS01200,KEGG_pathway,map00630
1731,SACI_RS01200,KEGG_pathway,map00680
1732,SACI_RS01200,KEGG_pathway,map00710
1733,SACI_RS01200,KEGG_pathway,map00720
1734,SACI_RS01200,KEGG_pathway,map01100
1735,SACI_RS01200,KEGG_pathway,map01110
1736,SACI_RS01200,KEGG_pathway,map01120
1737,SACI_RS01200,KEGG_pathway,map01130
1738,SACI_RS01200,KEGG_pathway,map01200
1746,SACI_RS01205,KEGG_pathway,map00260
1747,SACI_RS01205,KEGG_pathway,map00680
1748,SACI_RS01205,KEGG_pathway,map01100
1749,SACI_RS01205,KEGG_pathway,map01120
1750,SACI_RS01205,KEGG_pathway,map01130
1751,SACI_RS01205,KEGG_pathway,map01200
1752,SACI_RS01205,KEGG_pathway,map01230
1763,SACI_RS01215,KEGG_pathway,map00250
1764,SACI_RS01215,KEGG_pathway,map00260
1765,SACI_RS01215,KEGG_pathway,map00630
1766,SACI_RS01215,KEGG_pathway,map00680
1767,SACI_RS01215,KEGG_pathway,map01100
1768,SACI_RS01215,KEGG_pathway,map01110
1769,SACI_RS01215,KEGG_pathway,map01120
1770,SACI_RS01215,KEGG_pathway,map01130
1771,SACI_RS01215,KEGG_pathway,map01200
1772,SACI_RS01215,KEGG_pathway,map04146
1775,SACI_RS01220,KEGG_pathway,map00740
1776,SACI_RS01220,KEGG_pathway,map01100
1783,SACI_RS01230,KEGG_pathway,map00290
1784,SACI_RS01230,KEGG_pathway,map00660
1785,SACI_RS01230,KEGG_pathway,map01100
1786,SACI_RS01230,KEGG_pathway,map01110
1787,SACI_RS01230,KEGG_pathway,map01210
1788,SACI_RS01230,KEGG_pathway,map01230
1796,SACI_RS01235,KEGG_pathway,map00290
1797,SACI_RS01235,KEGG_pathway,map00660
1798,SACI_RS01235,KEGG_pathway,map00966
1799,SACI_RS01235,KEGG_pathway,map01100
1800,SACI_RS01235,KEGG_pathway,map01110
1801,SACI_RS01235,KEGG_pathway,map01210
1802,SACI_RS01235,KEGG_pathway,map01230
1805,SACI_RS01240,KEGG_pathway,map03060
1806,SACI_RS01240,KEGG_pathway,map03070
1809,SACI_RS01250,KEGG_pathway,map03060
1810,SACI_RS01250,KEGG_pathway,map03070
1822,SACI_RS01265,KEGG_pathway,map00020
1823,SACI_RS01265,KEGG_pathway,map00280
1824,SACI_RS01265,KEGG_pathway,map00620
1825,SACI_RS01265,KEGG_pathway,map00630
1826,SACI_RS01265,KEGG_pathway,map00640
1827,SACI_RS01265,KEGG_pathway,map00720
1828,SACI_RS01265,KEGG_pathway,map01100
1829,SACI_RS01265,KEGG_pathway,map01120
1830,SACI_RS01265,KEGG_pathway,map01130
1831,SACI_RS01265,KEGG_pathway,map01200
1832,SACI_RS01265,KEGG_pathway,map01230
1841,SACI_RS01270,KEGG_pathway,map00280
1842,SACI_RS01270,KEGG_pathway,map00630
1843,SACI_RS01270,KEGG_pathway,map00640
1844,SACI_RS01270,KEGG_pathway,map00720
1845,SACI_RS01270,KEGG_pathway,map01100
1846,SACI_RS01270,KEGG_pathway,map01120
1847,SACI_RS01270,KEGG_pathway,map01130
1848,SACI_RS01270,KEGG_pathway,map01200
1857,SACI_RS01275,KEGG_pathway,map00280
1858,SACI_RS01275,KEGG_pathway,map00630
1859,SACI_RS01275,KEGG_pathway,map00640
1860,SACI_RS01275,KEGG_pathway,map00720
1861,SACI_RS01275,KEGG_pathway,map01100
1862,SACI_RS01275,KEGG_pathway,map01120
1863,SACI_RS01275,KEGG_pathway,map01130
1864,SACI_RS01275,KEGG_pathway,map01200
1866,SACI_RS01325,KEGG_pathway,map00030
1869,SACI_RS01330,KEGG_pathway,map00730
1870,SACI_RS01330,KEGG_pathway,map01100
1873,SACI_RS01340,KEGG_pathway,map00561
1874,SACI_RS01340,KEGG_pathway,map01100
1877,SACI_RS01365,KEGG_pathway,map00790
1878,SACI_RS01365,KEGG_pathway,map01100
1887,SACI_RS01435,KEGG_pathway,map00500
1888,SACI_RS01435,KEGG_pathway,map01100
1889,SACI_RS01435,KEGG_pathway,map01110
1890,SACI_RS01435,KEGG_pathway,map02026
1891,SACI_RS01435,KEGG_pathway,map04217
1892,SACI_RS01435,KEGG_pathway,map04910
1893,SACI_RS01435,KEGG_pathway,map04922
1894,SACI_RS01435,KEGG_pathway,map04931
1901,SACI_RS01460,KEGG_pathway,map00620
1902,SACI_RS01460,KEGG_pathway,map00630
1903,SACI_RS01460,KEGG_pathway,map01100
1904,SACI_RS01460,KEGG_pathway,map01110
1905,SACI_RS01460,KEGG_pathway,map01120
1906,SACI_RS01460,KEGG_pathway,map01130
1909,SACI_RS01465,KEGG_pathway,map00760
1910,SACI_RS01465,KEGG_pathway,map01100
1915,SACI_RS01475,KEGG_pathway,map00361
1916,SACI_RS01475,KEGG_pathway,map00625
1917,SACI_RS01475,KEGG_pathway,map01100
1918,SACI_RS01475,KEGG_pathway,map01120
1929,SACI_RS01495,KEGG_pathway,map00010
1930,SACI_RS01495,KEGG_pathway,map00620
1931,SACI_RS01495,KEGG_pathway,map00640
1932,SACI_RS01495,KEGG_pathway,map00680
1933,SACI_RS01495,KEGG_pathway,map00720
1934,SACI_RS01495,KEGG_pathway,map01100
1935,SACI_RS01495,KEGG_pathway,map01110
1936,SACI_RS01495,KEGG_pathway,map01120
1937,SACI_RS01495,KEGG_pathway,map01130
1938,SACI_RS01495,KEGG_pathway,map01200
1941,SACI_RS01500,KEGG_pathway,map00785
1942,SACI_RS01500,KEGG_pathway,map01100
1945,SACI_RS01510,KEGG_pathway,map00785
1946,SACI_RS01510,KEGG_pathway,map01100
1949,SACI_RS01515,KEGG_pathway,map00785
1950,SACI_RS01515,KEGG_pathway,map01100
1952,SACI_RS01525,KEGG_pathway,map02020
1954,SACI_RS01545,KEGG_pathway,map00564
1960,SACI_RS01565,KEGG_pathway,map00630
1961,SACI_RS01565,KEGG_pathway,map00680
1962,SACI_RS01565,KEGG_pathway,map01100
1963,SACI_RS01565,KEGG_pathway,map01120
1964,SACI_RS01565,KEGG_pathway,map01200
1969,SACI_RS01605,KEGG_pathway,map00680
1970,SACI_RS01605,KEGG_pathway,map01100
1971,SACI_RS01605,KEGG_pathway,map01120
1972,SACI_RS01605,KEGG_pathway,map01200
1974,SACI_RS01620,KEGG_pathway,map00920
1987,SACI_RS01655,KEGG_pathway,map00010
1988,SACI_RS01655,KEGG_pathway,map00020
1989,SACI_RS01655,KEGG_pathway,map00260
1990,SACI_RS01655,KEGG_pathway,map00280
1991,SACI_RS01655,KEGG_pathway,map00620
1992,SACI_RS01655,KEGG_pathway,map00630
1993,SACI_RS01655,KEGG_pathway,map00640
1994,SACI_RS01655,KEGG_pathway,map01100
1995,SACI_RS01655,KEGG_pathway,map01110
1996,SACI_RS01655,KEGG_pathway,map01120
1997,SACI_RS01655,KEGG_pathway,map01130
1998,SACI_RS01655,KEGG_pathway,map01200
2001,SACI_RS01680,KEGG_pathway,map00780
2002,SACI_RS01680,KEGG_pathway,map01100
2005,SACI_RS01765,KEGG_pathway,map00970
2006,SACI_RS01765,KEGG_pathway,map01100
2010,SACI_RS01790,KEGG_pathway,map00643
2011,SACI_RS01790,KEGG_pathway,map00650
2012,SACI_RS01790,KEGG_pathway,map01120
2016,SACI_RS01795,KEGG_pathway,map00643
2017,SACI_RS01795,KEGG_pathway,map00650
2018,SACI_RS01795,KEGG_pathway,map01120
2021,SACI_RS01800,KEGG_pathway,map00330
2022,SACI_RS01800,KEGG_pathway,map01100
2025,SACI_RS01805,KEGG_pathway,map00330
2026,SACI_RS01805,KEGG_pathway,map01100
2028,SACI_RS01825,KEGG_pathway,map00970
2031,SACI_RS01885,KEGG_pathway,map00280
2032,SACI_RS01885,KEGG_pathway,map01100
2035,SACI_RS01915,KEGG_pathway,map00860
2036,SACI_RS01915,KEGG_pathway,map01100
2039,SACI_RS01935,KEGG_pathway,map00860
2040,SACI_RS01935,KEGG_pathway,map01100
2043,SACI_RS01945,KEGG_pathway,map00860
2044,SACI_RS01945,KEGG_pathway,map01100
2047,SACI_RS01950,KEGG_pathway,map00860
2048,SACI_RS01950,KEGG_pathway,map01100
2051,SACI_RS01955,KEGG_pathway,map00860
2052,SACI_RS01955,KEGG_pathway,map01100
2055,SACI_RS01960,KEGG_pathway,map00860
2056,SACI_RS01960,KEGG_pathway,map01100
2059,SACI_RS01965,KEGG_pathway,map00860
2060,SACI_RS01965,KEGG_pathway,map01100
2064,SACI_RS02005,KEGG_pathway,map00040
2065,SACI_RS02005,KEGG_pathway,map00051
2066,SACI_RS02005,KEGG_pathway,map01100
2069,SACI_RS11520,KEGG_pathway,map00860
2070,SACI_RS11520,KEGG_pathway,map01100
2073,SACI_RS02010,KEGG_pathway,map00860
2074,SACI_RS02010,KEGG_pathway,map01100
2077,SACI_RS02015,KEGG_pathway,map00860
2078,SACI_RS02015,KEGG_pathway,map01100
2082,SACI_RS02020,KEGG_pathway,map00230
2083,SACI_RS02020,KEGG_pathway,map00983
2084,SACI_RS02020,KEGG_pathway,map01100
2096,SACI_RS02045,KEGG_pathway,map00010
2097,SACI_RS02045,KEGG_pathway,map00030
2098,SACI_RS02045,KEGG_pathway,map00051
2099,SACI_RS02045,KEGG_pathway,map00680
2100,SACI_RS02045,KEGG_pathway,map00710
2101,SACI_RS02045,KEGG_pathway,map01100
2102,SACI_RS02045,KEGG_pathway,map01110
2103,SACI_RS02045,KEGG_pathway,map01120
2104,SACI_RS02045,KEGG_pathway,map01130
2105,SACI_RS02045,KEGG_pathway,map01200
2106,SACI_RS02045,KEGG_pathway,map01230
2111,SACI_RS02055,KEGG_pathway,map00521
2112,SACI_RS02055,KEGG_pathway,map00523
2113,SACI_RS02055,KEGG_pathway,map00525
2114,SACI_RS02055,KEGG_pathway,map01130
2119,SACI_RS02070,KEGG_pathway,map00430
2120,SACI_RS02070,KEGG_pathway,map00460
2121,SACI_RS02070,KEGG_pathway,map00480
2122,SACI_RS02070,KEGG_pathway,map01100
2128,SACI_RS02145,KEGG_pathway,map00230
2129,SACI_RS02145,KEGG_pathway,map01100
2130,SACI_RS02145,KEGG_pathway,map01110
2131,SACI_RS02145,KEGG_pathway,map01130
2132,SACI_RS02145,KEGG_pathway,map03008
2135,SACI_RS02165,KEGG_pathway,map00670
2136,SACI_RS02165,KEGG_pathway,map01100
2138,SACI_RS02180,KEGG_pathway,map00970
2150,SACI_RS02200,KEGG_pathway,map00340
2151,SACI_RS02200,KEGG_pathway,map00350
2152,SACI_RS02200,KEGG_pathway,map00360
2153,SACI_RS02200,KEGG_pathway,map00400
2154,SACI_RS02200,KEGG_pathway,map00401
2155,SACI_RS02200,KEGG_pathway,map00860
2156,SACI_RS02200,KEGG_pathway,map00960
2157,SACI_RS02200,KEGG_pathway,map01100
2158,SACI_RS02200,KEGG_pathway,map01110
2159,SACI_RS02200,KEGG_pathway,map01130
