,Reference_1,Reference_2,Test_1,Test_2
b0179,20930.86973413008,22708.811850557242,26906.88400059131,27566.785171084895
b0180,6441.271842165292,5682.452798475441,8791.461438022667,10079.471274615598
b0181,8859.32447610012,8079.337764163383,7521.063282300082,9907.324718030313
b0182,2638.909434890861,3000.160638680013,1914.176630969314,2476.2375320539263
b0183,907.5381737114327,916.9997852276457,789.6867730690767,802.0695442158961
b0184,1130.8622750706825,1259.636879503198,773.1574963818509,696.3839963467651
b0185,12690.219323805872,13779.3413666075,4116.898968142633,3710.192881405462
b0186,375.03158880798446,390.66729607165985,1159.9809785425414,1202.8456172657354
b0187,279.68267416112866,301.82900939870046,269.2853257143393,194.49627247851137
b0188,467.3802304792538,546.894833900618,817.2597223162584,706.6348295059329
b0189,499.0350417180739,234.28713957672468,354.81693957757017,485.6688348160782
b0190,241.7511960112048,325.7632263300411,406.38469963905567,425.7925470904751
b0191,157.14956991992025,129.3516547942225,359.0450234083672,612.3228559025022
b0192,449.18833948428966,435.6927494265305,1290.3497478844658,1611.6335676729718
b0193,13.225141990696784,6.123965054154993,1.9274869608140417,1.6408388489019567
b0194,13911.824447930423,14477.109021327024,10449.114861684218,8961.837595039258
b0195,730.5311314361502,763.2101531021332,279.3152261617124,220.01138519724338
b0196,2697.3838557205604,2164.598586083576,3117.672619119876,2698.129236520679
b0197,48309.61725251104,50239.2207843209,119741.49108501269,81625.51515194488
b0198,1930.824954907751,1578.5456756092972,6498.715198476588,4835.1645503017735
b0199,6326.497166209198,6604.132981158909,34800.67979994625,23717.176824306163
b0200,993.9553745012151,1361.5926752843186,907.0275386158653,863.0469856433165
b0207,306.6416576296177,425.0241204439235,649.2287043959908,549.9966596024876
b0208,239.24997692524693,270.15734539832437,240.63108846320034,251.1292360235808
b0209,2154.441492932356,2379.356962194754,4363.944868974771,4421.35683387081
b0210,106.01006303865076,63.003640862840086,121.58639605547508,122.41962129090828
b0211,10281.844553912693,11117.485171356431,2582.944263286749,2645.0669889081314
b0212,592.0624287247175,500.4283424042938,777.2275876526122,579.0240401922254
b0213,410.67689282291104,443.9258174964117,251.04829302420768,313.1213061749842
b0214,662.1080383292463,767.9806956680956,480.8745153968172,327.1251940736745
b0215,1607.1780020874846,1590.5333809957906,3395.7601984185853,3425.188619886905
b0217,15.42385863044763,20.198961231445946,3.28181624215365,3.4493282529481784
b0219,211.86873438382844,204.48445508369946,841.9611549417942,917.5287321987769
b0220,4714.193166760262,4428.285759820167,10512.148318774243,7313.8569735657
b0221,409.49497021370115,529.593299663444,1212.675647435407,1577.6315342713935
b0222,4539.879014043008,3467.0531971254345,4398.512486033094,3755.665531170192
b0223,1088.5582231953417,1198.2525084107033,1120.8399048235171,1081.3789532338435
b0224,3657.965104356776,3932.848886458517,1395.4067865102272,1224.7380598505997
b0225,238.1540193705028,181.49956293554283,158.31462235852067,175.81083526401025
b0226,517.6104408422299,330.5041113602823,694.5451837446768,691.1252537516403
b0227,24.056630746141938,40.006983272064424,74.59840780465208,94.67192317742148
b0228,60.052450468283524,126.75354746923762,65.71191634023283,35.60598464696653
b0229,1.9051510089328736,3.7774912006834285,11.61302065197053,15.939163433284286
b0230,4.031899246419634,1.0287135563985763,8.669315843139008,5.131701682819881
b0231,137.97588199668317,171.01189544252227,318.24972812035776,363.787003929034
b0232,58.060959945110355,23.264691114412678,45.96046027655658,64.79796668498733
b0233,22.104108039825807,56.42605912832228,41.98266006165699,44.441674375250074
b0234,50.959870227025576,6.8346670135053165,10.264238648466652,20.322206420519063
b0237,7622.708114106565,8303.592956319642,16549.501430883905,15042.889374334714
b0238,2068.148120568921,2054.2914983546484,874.6750720499638,801.4735855064807
b0239,913.9573315230218,936.3866549831482,1758.1891586409752,1920.275588457114
b0240_2,5737.004668810411,4851.709297022592,2794.7231668909103,3317.5792376325035
b0241,6.2761702415534115,10.797739516671092,10.148031269892538,6.393924410162779
b0242,3711.3549962347665,3930.1878753590377,5946.586507339435,6380.208933133621
b0243,3943.895006314666,4907.886448466415,6768.090981403705,7358.652123088935
b0250,145.15236213648538,202.4234313951342,278.89471443627093,244.14410859017252
b0251,9.833748150478092,1.869694795294186,18.50804661532597,20.871885277811533
b0252,4.547159024764688,3.2952225545304508,4.854427155476988,5.599727849920703
b0253,42.41167582515576,61.72502878959011,115.39205165451247,129.33363876792552
b0254,19.033931426141198,27.113484432832927,19.60089810709518,10.488448120067131
b0258,91.08902570110524,120.04309731702439,264.8481097268194,270.5044856940487
b0259,2834.6113583892125,2808.7173100995174,1657.829261721266,1554.2509647264478
b0260,235.23573917077783,287.955415112533,2990.555094027571,1302.5251275851845
b0261,277.74160535000567,339.5600727641064,6388.520994626065,2809.535413900235
b0262,10.619721412272932,8.202005217610505,11.605039824930376,16.27597939470708
b0264,8.365327046944822,8.596785309459426,16.69937961886452,13.362404408432761
b0265,36.29655420370693,25.315718791880666,21.63838201574409,7.57958222709901
b0266,110.28358874628694,48.307569741443096,34.18986131329424,79.5985999220394
b0267,1.8799251468575235,3.096688583632626,5.431174040424174,5.718529419869287
b0268,15.022564257999065,13.114674719228057,10.745543322391129,11.338896157086541
b0269,21.372315798841036,22.917212649159517,25.96211149464819,21.800792701007847
b0270,8.079528828011165,18.807438508252645,57.20034459663004,78.25627784234563
b0271,32.78646141710718,29.998691589577753,191.96370302925135,216.0437302259727
b0272,1158.436431868264,1242.8660898712405,219.09229629663446,148.10330324453005
b0273,11737.167873949833,15494.633890173964,1432.2088196759005,586.0511471293548
b0274,22.986952335988345,14.524740754637412,12.657199280349474,19.907351913873512
b0275,36.29655420370693,32.38343342511703,10.378202448138758,12.758551031456532
b0276,15.68063720901333,20.968458298203426,28.17471563082229,26.69148839342626
b0277,84.91274446425291,62.587646115259055,31.54431394264219,30.18454630714257
b0278,24.679072602372745,23.6216985336324,2.7980685162111785,5.653671179135187
b0280,4137.922597521325,5082.387943832102,1443.1426536535469,1819.747986869276
b0281,966.9763227716165,775.6972553567418,1814.2363563807771,1343.5877168300872
b0283,20.94112310471925,41.73843164854883,190.42184154730197,259.0317492194691
b0284,34.79840341445712,43.3272383576105,250.3325784989957,268.99863219578896
b0285,11.928494846328888,15.569278647834658,144.08519568024371,164.09113138435356
b0286,30.602736450949614,11.797046107859632,149.25182281572475,162.97889876336407
b0287,6760.887670830804,7924.252210779237,3261.3142165285685,2936.2480121442386
b0288,32.43354153015694,19.948827957042745,23.866105773171636,8.711629671461829
b0289,55.41489270761229,55.955659632623515,67.58791714814971,74.00542991017296
b0290,40.19647942206333,34.08325924440961,71.64761834081605,67.6111027836505
b0291,8.356903021440589,12.643093599440801,24.23495533073566,21.046774579423477
b0292,9.786642664221354,7.969520199325007,8.137208461389307,5.358910214582397
b0293,60.89415264532467,120.40744439344932,28.98071584370576,26.269093231170316
b0294,2.9342035311124164,1.3522947624578916,0.8193929847186052,0.0
b0295,18.45686951868242,9.741174011121595,2.386506011516908,4.063976533805023
b0296,11.37503086114582,3.4346868925532235,2.014346759072313,8.017090232320086
b0300,53.89451270915053,21.643776395229942,41.46275274511509,40.705069923871285
b0304,47.14227740908526,56.19605362522736,515.9784786427431,419.9786488296113
b0305,18.864315647397152,12.3809808343591,20.14183489388343,21.28965367034693
b0306,18.858830455621018,20.21450910143111,13.154888916549067,12.457267336197493
b0307,66.32514964831864,64.21882871079701,95.7691643131316,98.8548957323425
b0308,52.62050464866201,35.040880969727645,56.08920619584295,42.85885678680602
b0311,225.39213845529474,222.84931826698357,431.59013895072286,494.26083552408556
b0312,593.2958961891819,565.2499384091468,1367.8365379106274,1544.1102556936262
b0313,588.7283139279334,681.0421070577781,919.7845327004361,1226.0475122678267
b0314,335.6539380840438,394.7248044445212,380.5669230123775,340.79749644292735
b0315,43.59565339589788,57.69390702735955,49.902755753759294,45.85368842446876
b0316,57.233076190970095,94.46990319608766,80.96645294811788,54.176468646039666
b0318,12.744162536364463,16.648716400234644,18.255726046519616,18.348669947009753
b0320,4.8988031074751595,2.851492846876234,15.879007851219882,15.712033779321828
b0321,1.4872837941420336,3.9361408602269954,7.263336181792502,4.711693346427675
b0323,1.689157629735619,0.8005037632711598,4.447306160300593,10.696408494550223
b0324,242.06294696417348,291.32069791946185,634.0331656574342,550.8418592170934
b0325,2388.567693124543,2824.8496201717535,22935.12584923447,22565.42158906989
b0328,17.310640002891844,22.161057574591297,2.444656312848755,5.3293818421288215
b0329,3606.108093689165,2709.5967497093843,10875.281747610881,12670.514614209957
b0330,30.965068974063513,54.01338339251069,192.5866091700207,229.04164896625886
b0331,2.5400649735375103,2.993770071836562,45.46648160069349,75.46841767717844
b0333,2.39839861546467,3.049550482462849,14.613135012679251,25.406728493880546
b0334,1.0513145050555113,2.3649575899522706,7.635503127200288,9.636654529345755
b0335,8.636215904345857,2.799412407523986,12.772400055529275,23.06092472733808
b0336,3372.244186840084,3382.2698979932466,62.54967631880718,38.68670266549298
b0337,13688.757579476141,16313.775412450766,693.4910850050525,593.3529166306624
b0338,113.13979694970087,115.48624974617358,104.88656920149003,122.14004776100535
b0339,9.958191186284308,6.121652799759759,24.810362511773572,27.196304561433074
b0340,30.526957456620682,6.509207387581402,77.99158431382068,88.35198987873358
b0341,22.206430062913135,19.249574533304134,24.446525432764833,24.771049996300754
b0342,27.43416837004739,16.433975946622226,10.602481374539408,11.187491461786186
b0343,2.738877835481899,1.2669034097178726,4.313643405683922,3.0648130714445214
b0344,6.793496836139859,9.340965213399773,5.657543042286095,5.556537120975688
b0345,347.3842816889305,424.5165183863438,696.2852666189641,603.5751663877415
b0346,707.8999099912404,627.8941594356959,1884.4714623134296,2045.7253317321918
b0347,11.877705422542796,15.69857133036971,9.252251219958843,15.23931419561815
b0348,8.139240261229997,19.412032238568536,9.737157474678035,8.777775826637017
b0349,2.622778533043387,8.796243021436537,13.67278531211879,15.673672374652245
b0350,13.545552211645028,9.594974585455699,23.069794465376443,12.538168593008608
b0351,4.594937474641217,10.787487924078013,35.87929997080163,27.37787427148336
b0352,9.206787541503463,11.3790363227193,25.508020523535347,33.453052390750386
b0353,5.953110224734458,15.308089155937381,22.44089939632241,21.731535245807724
b0354,568.9436315644682,425.63461458717006,225.64810482570624,130.6238105845079
b0355,170.992197692165,183.03544229757867,76.07618724716458,50.86122296818494
b0356,1308.9779491530237,1773.1292551098782,1876.1632339636908,2072.6114374594185
b0357,250.6466607546924,136.83851083946394,131.42693896644636,166.4438377026295
b0358,38.11478644618608,30.343623259124527,26.062995910357444,33.522038769130276
b0363,10.50248388799648,14.212971133952863,23.30405187595571,18.674492245363016
b0365,7.04490349111056,5.056240738277228,31.89545069669264,34.45406528250434
b0366,11.876163160419479,8.433350302219411,28.73194070197716,39.31042798459765
b0367,8.52841272321711,2.0289554570916493,12.124692951031305,18.000791847093904
b0368,15.10292631583463,16.177176863296904,69.06532252642704,68.18976967053143
b0369,2416.0175464404806,2556.8725467791687,5028.994972859427,4903.824264189348
b0372,159.42637318354934,128.7160156082625,275.1795885157519,376.6090828441742
b0373,323.25152044349636,297.43188638004295,315.47607019395684,277.40148686235796
b0376,704.9681807010038,1058.8164966386275,1018.2900260713168,1126.5497743405579
b0377,100.16935512287657,134.29069063475475,110.71737836212725,118.16858688277296
b0378,268.1826559610942,193.45852181995414,579.5906914542819,453.07186333746
b0379,0.0,0.0,59.60521631554622,125.43368002196218
b0380,31.744165983609953,18.0650308358212,2.5836482314322424,1.2259794939865123
b0381,732.2532552274342,934.5029080106818,1638.5948264538818,1413.5152494161107
b0382,565.1341458471533,186.07968835226794,509.5817694117619,291.8651895340818
b0383,120.87226221174944,197.92771816135024,64.66765350201386,43.97222789154121
b0384,167.753875775865,179.91062598011573,1587.3814232068999,1401.0360951000148
b0385,8.95539855314784,10.056088389262053,19.89104398413524,15.447435988419784
b0386,2131.862223660349,1955.7365401662355,1918.0644764856906,1769.790338667396
b0387,201.83668892672105,306.94409704275404,292.1088213567128,324.44842445406994
b0388,2713.5699119965757,2176.6353757608854,462.2649550437716,564.9694117050036
b0389,332.35158606408226,139.36603782382775,274.2460351109795,530.1920366864292
b0390,467.41731955210133,314.0305548537669,287.7479744189442,242.94740087895863
b0391,2919.6928989811954,2696.3850719982815,1668.373614033591,1763.0075991022998
b0392,80.1104573936681,85.15979870921662,58.451805195965036,103.252679782686
b0393,2090.9586062116878,1936.4132042758497,2022.2166096207648,1774.5841835688511
b0394,192.39117320633042,285.5285836956714,677.9754381240891,510.47200736668367
b0396,71.36844566657577,74.2538299259959,62.72662908573324,86.96614452205132
b0397,294.24208572169624,331.21057858660856,299.2265833008695,261.9214253416407
b0398,242.79350118789537,348.14805377193915,211.72107632049156,163.29867828319277
b0399,269.4235562973199,312.1301468376845,406.34062919386605,459.11513484977
b0400,105.01255666492102,132.99121297480747,138.70419665806094,127.05045351345788
b0401,336.9993393563507,374.00057784332233,2562.888200624231,3473.228180923354
b0402,345.6369710896788,323.2413403264322,410.3013799332454,353.01897924997985
b0403,174.51466628153523,204.10052929882275,234.5410369366577,269.59647914721523
b0404,170.11173305983,194.97555729785987,380.44078342404146,560.261969652423
b0405,1004.8994522735744,1116.7929291265261,396.28431740555203,370.92163909788997
b0406,3752.196325458494,3864.504406891531,1376.9517176584766,1199.936005210318
b0407,8468.716153626881,5435.775982801622,7470.32341049661,8039.116075874119
b0408,6246.916682867765,7366.1062387811035,4612.88488846613,4634.216724796608
b0409,2590.5475719386,2931.2500050251015,1614.3852170538476,1839.8328380747503
b0410,771.784710413276,561.8510897336329,498.94261467846627,412.4246276687857
b0411,19791.29736633037,21641.72396263401,680.3974742253563,429.0067986200623
b0412,62.4561087191104,49.55266890591565,125.00601867593076,124.98801839862051
b0413,1341.349121320345,1101.450254360238,2268.3583950344346,1813.3385111188622
b0414,1975.1870712648326,2285.4569504169726,2153.679982580971,2143.0781901196506
b0415,3148.1213883197443,2366.4305056641033,1899.1772234291673,2026.0154231262363
b0416,7216.2049023413265,7232.314200892716,3975.627462404191,4722.398667214367
b0417,612.919014272328,842.3794928795388,544.4479556068122,629.4462136671071
b0418,1299.7915180892712,1063.3405675475747,603.4606370564637,762.0023157464918
b0419,1554.2019745297928,1641.5099071773054,13896.512318711464,13901.161325769563
b0420,2447.8700588635984,2524.418626244124,919.1740207561882,978.588706581983
b0421,2183.860015149493,1848.845144926853,1467.759012839348,1461.9110796733726
b0422,1580.7125778051807,1485.9112125960369,1504.2654065131112,2783.2949876320963
b0423,1782.272583007989,1903.7145481971772,732.1208615753438,770.8829146402106
b0424,655.7251364272697,542.5223327213117,1284.4978801985396,1555.0116420944983
b0425,691.8410109916331,845.7431496721047,1913.7344644698912,2099.269475574347
b0426,8292.947815328394,8350.581864894511,12268.784053269435,14136.518947738025
b0427,131.6671863139782,265.35595594558384,66.27486377095596,47.88799158338717
b0428,8488.345797409725,11481.718951009409,2119.2763415143622,1639.929208108303
b0429,3156.0554476569027,1029.2509213168494,427.65853458573446,499.6529450840533
b0430,11666.898377985784,11403.019225269161,4801.134688141831,4874.1852527500105
b0431,46354.137388150055,53203.06842386816,12983.83789461139,11170.59298451687
b0432,77187.77240499579,92172.62508042481,20698.467665295906,18741.95619142279
b0433,892.5417060527723,806.0968697232026,70.22638067745478,71.49610232865014
b0434,5149.310156326215,5074.771726741535,2698.436211522473,2259.735290765795
b0435,4658.362155026319,3318.7238537420176,9337.090721806082,11559.05599639693
b0436,82583.14935725273,91043.06637245895,21415.567962165613,17555.38144205566
b0437,11476.437296496579,10120.740503498286,11529.49578020864,14021.654681475176
b0438,21054.331451734604,21229.256180009776,43166.61264484533,52067.455103423206
b0439,4792.185819338676,5233.408387703661,7509.015300501685,7152.0070024339775
b0440,19329.915043029698,11870.418098974636,4129.255686662918,4896.162606420785
b0441,6531.2394817582845,7830.119737511062,5684.834834621826,4994.483164439434
b0442,27.594086682932108,12.703629458946862,15.977686071835016,21.503660299897877
b0443,77.2760891645109,39.3613644634177,148.74175336073506,185.49118877407514
b0444,475.8548977997216,508.4274598813934,538.6038153024166,492.638677977441
b0445,27.45107445807886,36.18047920707201,26.124840925263157,30.689127070018486
b0446,217.14448057884573,231.26770355561985,178.071103991261,198.6820989431918
